======================================================================
TOP FEATURES BY CLUSTER RELEVANCE
Dataset: calcite
Algorithm: DBSCAN
Samples: 19751, Features: 5234
======================================================================

Rank   Feature                                               Relevance
459    SM_enum_nlpm_hoover                                    4.636518
460    SM_enum_npm_hoover                                     4.636518
461    SM_interface_nla_theil                                 4.636051
462    SM_interface_nlpa_theil                                4.636051
463    SM_enum_nos_max                                        4.635783
464    SM_enum_dloc_hoover                                    4.632196
465    SM_enum_nii_generalized_entropy                        4.631784
466    PMD_rfi                                                4.631425
467    SM_enum_tcloc_hoover                                   4.630101
468    SM_enum_npm_stdev                                      4.629190
469    SM_enum_nlpm_stdev                                     4.629190
470    SM_enum_cloc_hoover                                    4.628508
471    SM_interface_pda_atkinson                              4.626594
472    SM_enum_dloc_coefficient_of_variation                  4.621684
473    SM_interface_npa_generalized_entropy                   4.621172
474    SM_interface_na_generalized_entropy                    4.621172
475    SM_enum_tcloc_coefficient_of_variation                 4.620464
476    SM_enum_cloc_coefficient_of_variation                  4.619082
477    SM_enum_tnos_shannon_entropy                           4.618130
478    SM_enum_nos_shannon_entropy                            4.618130
479    SM_enum_nii_atkinson                                   4.615501
480    SM_interface_cloc_generalized_entropy                  4.609184
481    SM_interface_dloc_generalized_entropy                  4.609092
482    SM_enum_nos_theil                                      4.606522
483    SM_interface_lloc_generalized_entropy                  4.602294
484    SM_interface_tna_coefficient_of_variation              4.600779
485    SM_enum_nii_hoover                                     4.600489
486    SM_enum_nii_coefficient_of_variation                   4.600287
487    SM_enum_cbo_theil                                      4.599249
488    AST_interfacedeclaration                               4.584956
489    SM_enum_tlloc_max                                      4.583077
490    SM_enum_npm_theil                                      4.580474
491    SM_enum_nlpm_theil                                     4.580474
492    SM_interface_pua_generalized_entropy                   4.572991
493    SM_interface_ns_stdev                                  4.568201
494    SM_interface_nls_stdev                                 4.568201
495    SM_enum_rfc_theil                                      4.565359
496    SM_interface_cd_hoover                                 4.564342
497    SM_enum_tnos_max                                       4.562904
498    SM_enum_pda_shannon_entropy                            4.562463
499    SM_enum_nii_sum                                        4.560341
500    SM_interface_tnls_sum                                  4.560210
501    SM_interface_ng_stdev                                  4.555648
502    SM_interface_cd_stdev                                  4.552566
503    SM_interface_tng_stdev                                 4.547063
504    SM_interface_nla_stdev                                 4.544514
505    SM_interface_nlpa_stdev                                4.544514
506    SM_enum_wmc_shannon_entropy                            4.541477
507    SM_enum_wmc_median                                     4.534438
508    SM_interface_nod_generalized_entropy                   4.534410
509    SM_interface_tcd_stdev                                 4.532630
510    SM_enum_nii_theil                                      4.531968
511    SM_enum_wmc_theil                                      4.527211
512    SM_enum_wmc_avg                                        4.523471
513    SM_enum_cboi_shannon_entropy                           4.519632
514    PMD_acge                                               4.518351
515    SM_interface_dit_stdev                                 4.518208
516    SM_method_ccl_avg                                      4.516799
517    SM_interface_tnlpa_generalized_entropy                 4.514663
518    SM_enum_tnlpa_shannon_entropy                          4.514292
519    SM_enum_tnla_shannon_entropy                           4.514292
520    SM_enum_tnpa_shannon_entropy                           4.514292
521    SM_enum_na_shannon_entropy                             4.514292
522    SM_enum_nla_shannon_entropy                            4.514292
523    SM_enum_nlpa_shannon_entropy                           4.514292
524    SM_enum_lloc_shannon_entropy                           4.514292
525    SM_enum_tna_shannon_entropy                            4.514292
526    SM_enum_npa_shannon_entropy                            4.514292
527    SM_enum_tlloc_shannon_entropy                          4.514292
528    SM_method_lldc_median                                  4.509324
